anchor_components,boundary_f1,boundary_iou,bridge_risk,component_delta,component_error,dice,false_bridge,fn_pixels,fp_pixels,gt_components,image,iou,missing_anchor,precision,recall,risk_pixels,sep_fp_pixels,sep_fp_rate,sep_pixels,split
26,0.516226036837489,0.34791420368181053,0,2,2,0.9308082603496752,0,2205,2077,24,15605.png,0.8705718776447829,0,0.9327374591146086,0.9288870255103686,3886,1718,0.09755820556501987,17610,train
24,0.47181060938185004,0.3087383097136956,0,0,0,0.9392374229911012,0,4656,2179,24,15606.png,0.885436046998877,0,0.9603854195073175,0.9190007306635121,6599,2176,0.09174079851595768,23719,train
28,0.527013251783894,0.35778546712802767,0,1,1,0.9341455668793487,0,3347,1215,27,15608.png,0.8764288422991494,0,0.9638080486133865,0.906254376382937,4403,1215,0.061138227746188295,19873,train
21,0.38552452672314613,0.23879243327286861,1,-1,1,0.9342660511484324,1,4103,7502,22,15609.png,0.8766409779431305,0,0.916618503534433,0.9526064708396382,10881,7238,0.24167751844802832,29949,train
37,0.2965750627224459,0.1741051549922932,0,13,13,0.9235106211841491,0,8964,11006,24,1562.png,0.8578910664218721,0,0.9163436250589075,0.9307906114885732,15848,9489,0.2711297788445054,34998,train
26,0.2612526997840173,0.1502534035575872,0,3,3,0.8736045938591417,0,12601,22793,23,1563.png,0.7755754232451969,0,0.8429249736405047,0.9066018366847766,17944,12031,0.3527014745976371,34111,train
26,0.2908631772268136,0.17018132975151107,0,2,2,0.884192321875914,0,4644,4463,24,1565.png,0.7924235862603424,0,0.8862321241938362,0.8821618878457245,7635,4117,0.21791139575504154,18893,train
22,0.2148728416174767,0.12036836737847276,1,-10,10,0.8881172966479619,1,12429,21566,32,1570.png,0.7987508879943168,0,0.8621901579004544,0.9156521030986604,22915,16106,0.40612234605880276,39658,train
40,0.2542396326112817,0.1456326064908722,0,13,13,0.9136402104720903,0,12065,11405,27,1571.png,0.8410107031567539,0,0.9158644092803659,0.9114267885328341,17330,9847,0.2636835904027421,37344,train
35,0.26371396167850536,0.15188393839383937,0,8,8,0.923118374762319,0,6374,13600,27,1574.png,0.8572143429028938,0,0.8981380229788637,0.9495280628404916,17047,11753,0.33665606828793215,34911,train
27,0.27490284311720187,0.15935499170026085,0,3,3,0.8716223105944734,0,3865,3689,24,1576.png,0.7724561720585578,0,0.8742372072409914,0.8690230099291741,6711,3554,0.21300569373688943,16685,train
34,0.2417318099819603,0.1374829001367989,0,11,11,0.9078803148709627,0,9525,16361,23,1577.png,0.8313011176643097,0,0.8863187882156753,0.9305170552362055,19479,13310,0.3683715266245987,36132,train
37,0.2568927529327696,0.14737633233123804,0,12,12,0.9083119932994297,0,6356,16523,25,1580.png,0.832025256047869,0,0.8727521967824164,0.9468925987199411,18014,13255,0.3897726938571471,34007,train
28,0.303363486431106,0.1788028749852716,0,0,0,0.8922455557028772,0,4596,5969,28,1582.png,0.8054542776120502,0,0.879923556628445,0.9049175579783603,8846,5605,0.25913083680073973,21630,train
32,0.29257430108475174,0.17135404560832623,0,11,11,0.9377270412856794,0,10517,18591,21,1589.png,0.8827552594585668,0,0.9218044164037855,0.9542094080356677,22353,15152,0.3343483825411536,45318,train
22,0.5300677021107129,0.36060688160390136,1,-1,1,0.9314535731648032,1,1181,2626,23,1592.png,0.8717015468607825,0,0.9078337779025691,0.9563352682367731,3783,2622,0.157543712071141,16643,train
41,0.2932681945542065,0.1718302744569793,0,15,15,0.9361668802877751,0,10726,13727,26,1593.png,0.8799941108630039,0,0.9288900170431882,0.9435586566897147,20145,11383,0.2645117813821629,43034,train
26,0.4716417910447761,0.30859375,0,3,3,0.9452791619959117,0,2187,3622,23,1594.png,0.8962363574656592,0,0.9326715740947282,0.9582322721109222,5632,3620,0.17025679616216724,21262,train
29,0.30672509049342733,0.18114311431143115,0,6,6,0.9207825691319953,0,6544,16961,23,1595.png,0.8531946786584224,0,0.8895523748746468,0.9542853949381414,19086,13481,0.3476007529072016,38783,train
43,0.4539830183043905,0.2936468510239002,0,19,19,0.9345817944134254,0,2321,5986,24,1596.png,0.8771971320866288,0,0.9083644602290123,0.9623574822815809,6823,4568,0.18628170622298346,24522,train
33,0.29891906532391105,0.17572301189821382,0,9,9,0.9223476272730831,0,10080,17702,24,1597.png,0.8558860450881325,0,0.903107861060329,0.9424250039982636,20561,13180,0.3045075433773075,43283,train
27,0.2654627750169151,0.15304530291617346,0,4,4,0.9231015550142003,0,11858,19361,23,1602.png,0.8571853356389354,0,0.9063509722356583,0.9404829424253527,22987,15518,0.3500248116569676,44334,train
20,0.4773662551440329,0.31351351351351353,0,2,2,0.8815917722582597,0,729,2794,18,1605.png,0.7882557999759586,0,0.8243761392922245,0.9473418087258018,2428,1708,0.16971383147853736,10064,train
27,0.3279314209553812,0.1961231884057971,0,5,5,0.9338392441209208,0,7247,11358,22,1606.png,0.8758897182920077,0,0.9203841300995373,0.9476935957675624,15297,9295,0.2719665271966527,34177,train
23,0.2761271249076127,0.16017835705710856,1,-1,1,0.9044390052723817,1,7177,18669,24,1607.png,0.8255487459164664,0,0.8675760219607176,0.9445735865376447,18453,12974,0.3638556244215722,35657,train
21,0.2837707472728622,0.16534547865440605,1,-5,5,0.9268979651107038,1,7256,19425,26,1608.png,0.8637556681236979,0,0.8969911335482776,0.9588678453802854,21334,15181,0.3498651794150861,43391,train
26,0.5822784810126582,0.4107142857142857,0,1,1,0.9430765419866237,0,1109,2338,25,1612.png,0.8922846161057467,0,0.924316975268678,0.9626133567070088,3436,2334,0.13360810578739482,17469,train
23,0.3040597151344352,0.1792868049941615,1,-1,1,0.929467368990595,1,9276,12885,24,1613.png,0.8682289003317913,0,0.9189122855596531,0.9402677519270025,18361,11360,0.279782282097382,40603,train
29,0.4452591339224165,0.2863880043532589,0,3,3,0.9457126255499294,0,5602,6170,26,1614.png,0.8970159829934651,0,0.9432419255429733,0.9481963029064445,10342,5583,0.1701045062612352,32821,train
25,0.29295628486184977,0.17161615854585247,1,-1,1,0.9289364434756655,1,7164,16407,26,1615.png,0.8673028204695152,0,0.9037520678610398,0.9555646526860312,19634,13977,0.34868404640139705,40085,train
28,0.4743801652892562,0.31094257854821233,0,4,4,0.9275599920671647,0,3120,2359,24,1616.png,0.8649061814236754,0,0.9369874722867751,0.9183203309073773,4986,2126,0.11370808151040274,18697,train
24,0.2642013703289761,0.15220738501161782,1,-1,1,0.9155741552835568,1,9275,20219,25,1617.png,0.8442939272836697,0,0.8877632586901735,0.9451838630749045,21516,15378,0.3733249174597009,41192,train
30,0.3902803981523648,0.24245241078284768,0,4,4,0.9341078803554295,0,8254,4382,26,1623.png,0.8763624977984775,0,0.9533571763102993,0.9156205274994889,10862,3936,0.1222777967628693,32189,train
19,0.3322875984378001,0.199247542997543,1,-7,7,0.9272209874361812,1,5010,10642,26,1624.png,0.8643168598351205,0,0.9035587736866431,0.9521558515971924,14324,10155,0.31474708653607736,32264,train
21,0.3217235383612258,0.19169877294654708,1,-3,3,0.9373595224597325,1,10944,7840,24,1625.png,0.8821041003721906,0,0.9471637586515975,0.9277561770977047,15736,7055,0.18458922030350602,38220,train
26,0.32880897004200366,0.1967512774708155,0,0,0,0.9161900137208291,0,6959,7884,26,1628.png,0.8453419190814083,0,0.9114296627496798,0.9210003519168114,12131,6640,0.21899736147757257,30320,train
24,0.33393973848777714,0.20043677062717533,0,0,0,0.9379575141195695,0,9673,8134,24,1632.png,0.8831638343940686,0,0.9430140748369379,0.9329548920125316,15017,7390,0.20071704057797815,36818,train
22,0.3629726205997392,0.22172666454284803,1,-1,1,0.8943393674338916,1,3355,1332,23,1635.png,0.8088733026138727,0,0.9370748299319728,0.8553318097537838,4247,1315,0.09837659908730456,13367,train
31,0.320798501411916,0.19104229104229103,0,5,5,0.9314057538388882,0,12346,7117,26,1637.png,0.8716177886835266,0,0.9488926868501177,0.9145516835657681,15132,6080,0.1595465519051118,38108,train
23,0.2958426024903938,0.17360051537653,1,-2,2,0.9275996744716668,1,7016,12467,25,1638.png,0.8649751891996784,0,0.9091829598764533,0.9467779252797269,16991,11546,0.3232091369705792,35723,train
26,0.2538910505836576,0.14540389972144846,0,1,1,0.9287132735260144,0,14511,9002,25,1639.png,0.866913824819584,0,0.9444882957993143,0.9134565493549945,19137,8016,0.1997358782049685,40133,train
22,0.342093023255814,0.20634030018235378,0,1,1,0.9001700026058793,0,6792,1253,21,1643.png,0.8184628576586335,0,0.9666080375226521,0.8422775932935467,6501,1253,0.06508414710159983,19252,train
24,0.24631670850158244,0.14045678013566495,0,1,1,0.9211221122112211,0,12007,13327,23,1645.png,0.8537779137350872,0,0.9173519379844961,0.9249234039892453,19231,10679,0.2791676469819361,38253,train
27,0.34752938986941284,0.21030896872770957,0,0,0,0.9322784956963552,0,4894,9701,27,1647.png,0.8731476250488897,0,0.9119379816813573,0.9535470888623119,13113,8724,0.26183258801284554,33319,train
21,0.3057093999642684,0.1804350445890576,1,-5,5,0.9341536858492292,1,10891,10342,26,1648.png,0.876443135794423,0,0.9357468143665699,0.932565972781197,18233,9265,0.22829193770944214,40584,train
19,0.2944165224794705,0.17261923931596407,1,-7,7,0.933049418980094,1,7520,12697,26,1656.png,0.8745010646024346,0,0.9173227064653292,0.9493247796436561,17872,11266,0.2908480702207306,38735,train
24,0.27655529803911355,0.1604665921247469,0,0,0,0.9297407533294194,0,12085,10653,24,1659.png,0.8687061160384331,0,0.9338729601052769,0.9256449538857202,18758,8955,0.2260165063981222,39621,train
24,0.3947939262472885,0.24594594594594596,0,1,1,0.9117309441106755,0,4632,1289,23,1662.png,0.8377808219178082,0,0.9595519015940756,0.8684502002215216,5322,1289,0.07167083680845149,17985,train
34,0.32807670141981454,0.19622712459262973,0,10,10,0.9022699815603739,0,7159,2063,24,1663.png,0.8219416126042632,0,0.9537785943136244,0.856039735365682,7574,2012,0.09362058536131404,21491,train
23,0.2810088312514918,0.16347310932148476,1,-4,4,0.9177329895567607,1,12621,11437,27,1665.png,0.8479728021839139,0,0.9214637395537916,0.9140323272779287,18378,8601,0.22080455934074397,38953,train
30,0.33109678264000264,0.19839184153755637,0,4,4,0.9333065942654983,0,9960,3010,26,1668.png,0.8749529989105389,0,0.9678971000735913,0.9011031565568806,11607,2978,0.09262542378153091,32151,train
10,0.2898490800082696,0.16948742746615086,0,3,3,0.7983789260385005,0,1560,1624,7,1672.png,0.6644182124789207,0,0.7951564076690212,0.8016276703967447,1835,814,0.16378269617706237,4970,train
26,0.30526162154272785,0.18012315376996943,1,-1,1,0.9204286175054652,1,9517,3805,27,1675.png,0.8525870844951976,0,0.9529404489518274,0.8900620328762693,11519,3630,0.11976640601801446,30309,train
24,0.30471036501187254,0.17973941368078175,0,0,0,0.8935709526982012,0,6580,2366,24,1677.png,0.8076170404937528,0,0.9407329475714536,0.8509119746233148,7565,2352,0.11443584878119982,20553,train
27,0.2978465796073683,0.17498221725434407,0,0,0,0.9256178381904125,0,12080,6394,27,1679.png,0.8615350022485384,0,0.9473050931267513,0.9049013587769433,14966,5506,0.1491655830082358,36912,train
19,0.22549543479776038,0.1270751505629746,1,-4,4,0.9123576362898612,1,12855,21920,23,1680.png,0.8388397388068348,0,0.8919792631724193,0.9336889182343868,25013,16093,0.35095409442808856,45855,train
6,0.27690802348336596,0.16070414537194777,0,4,4,0.7770173937838608,0,389,1175,2,1683.png,0.635346234553509,0,0.6987179487179487,0.8750802825947335,515,154,0.09327680193821926,1651,train
33,0.26245221043562544,0.1510474773769679,0,7,7,0.9201961626316683,0,17822,4293,26,1685.png,0.8521882686343707,0,0.9674264382293579,0.8773628400184417,16512,4188,0.10555765595463137,39675,train
34,0.2133078231292517,0.11938700235585274,0,8,8,0.922941361855942,0,18590,17353,26,1688.png,0.8569091126239102,0,0.9253955288048151,0.9205001774740524,26494,14256,0.28621333493946877,49809,train
25,0.2910470933241332,0.17030726369766222,0,0,0,0.9175074889963123,0,11727,3529,25,1689.png,0.8475878397953984,0,0.9600656331334163,0.878562256648165,12211,3276,0.10394060536836093,31518,train
26,0.2812655292363757,0.1636468774094063,1,-1,1,0.9155601432615461,1,12875,3322,27,1690.png,0.8442700972049958,0,0.963547381819778,0.8721259373292943,12952,3064,0.09463215763790228,32378,train
23,0.2991845481617545,0.17590653226862155,1,-1,1,0.9171377074158723,1,9907,12390,24,1691.png,0.8469569156639738,0,0.9087521357450068,0.9256794772732387,17118,9390,0.25210084033613445,37247,train
21,0.2338371212989932,0.13239838981950397,1,-5,5,0.9163075062650067,1,4780,28717,26,1697.png,0.8455419886751387,0,0.8645986571611783,0.9745948732666847,25782,21703,0.4833953270819877,44897,train
24,0.28221261368719247,0.1642884421761622,1,-4,4,0.9117242942976986,1,12253,7214,28,1699.png,0.837769592319744,0,0.9330443741124713,0.8913567767906226,15257,6859,0.19533519393973914,35114,train
27,0.2485010607877502,0.14187908152517378,0,7,7,0.9270604373473761,0,13515,18176,20,1701.png,0.8640378914310965,0,0.9172207749621992,0.937113502798833,22510,14225,0.32173067354231694,44214,train
22,0.45705024311183146,0.296218487394958,1,-2,2,0.9178590582430548,1,1302,2527,24,1702.png,0.8481880897629054,0,0.8943561872909699,0.9426305353602115,3773,2508,0.18286547575647102,13715,train
26,0.43012178525316674,0.2739841735573931,1,-1,1,0.9512287570160909,1,4401,4992,27,1708.png,0.9069935540086936,0,0.948318701341726,0.9541567275340882,9124,4989,0.16557148546395858,30132,train
34,0.31293363318819084,0.18548981791366498,0,8,8,0.8394419156936473,0,8131,8095,26,1711.png,0.7233088348140443,0,0.8397410516312955,0.8391429927989238,8359,2860,0.12491264849755415,22896,train
27,0.2094994941952888,0.11700610723990422,0,7,7,0.9116076181196489,0,25454,13736,20,1713.png,0.8375725825503467,0,0.9363552540739403,0.8881344460998237,22160,11209,0.26705899170875824,41972,train
35,0.2690318350695709,0.15542275156769497,0,6,6,0.8974441641854262,0,12752,3471,29,1717.png,0.8139670890430595,0,0.9533799846883269,0.8477082188836076,12062,3343,0.11209845080812823,29822,train
27,0.2736941176470588,0.1585432341075128,0,0,0,0.8879867099712547,0,8690,3312,27,1721.png,0.7985396558959295,0,0.9349120565982116,0.8455468069601692,9508,3218,0.13666864860273506,23546,train
18,0.18060509635864405,0.09926657263751763,0,1,1,0.9093934590823144,0,22176,13380,17,1722.png,0.8338419264541636,0,0.9302445611089968,0.8894566046388747,21840,10747,0.2803077725612937,38340,train
30,0.34552236426817995,0.20884075843995684,0,8,8,0.9361550178765949,0,8945,5180,22,1725.png,0.8799731479750514,0,0.9523621214490008,0.9204903023946241,12328,4735,0.14609237604516984,32411,train
33,0.22920786926199646,0.12943804373383494,0,15,15,0.9191302165461528,0,23921,10235,18,1728.png,0.8503616537499398,0,0.9499109310155822,0.8902817146893433,19556,7712,0.19813986948255485,38922,train
23,0.2536346310917506,0.14523571963083062,1,-1,1,0.8566337780351455,1,9307,3567,24,1729.png,0.7492208196976781,0,0.9151300292655071,0.8051665305951559,9165,2940,0.13708850135223352,21446,train
25,0.2538150515194992,0.14535404840155364,0,3,3,0.92415548126341,0,14254,3986,22,1730.png,0.8590046843838411,0,0.9653728542636736,0.886313606635827,14231,3773,0.11776640239715339,32038,train
21,0.21005201234945622,0.1173509028187836,0,1,1,0.9130905433426442,0,20356,9109,20,1732.png,0.8400796752203552,0,0.9444207160813218,0.8837723179874272,18991,8058,0.2188722294654498,36816,train
24,0.2060721514466008,0.11487203992779017,0,2,2,0.9169179254669905,0,20025,13124,22,1739.png,0.8465821261628176,0,0.9330561860797266,0.9013284321937856,22044,9769,0.2259564231854559,43234,train
18,0.2076164466697011,0.11583259971558205,0,1,1,0.9114859213827711,0,15410,9990,17,1741.png,0.8373671404789346,0,0.9290331746821056,0.8945892331896846,17071,7379,0.2244631015392103,32874,train
26,0.2849919358354039,0.16617527450183,0,3,3,0.9106647741062432,0,8901,3246,23,1743.png,0.8359821223619006,0,0.9501826329844378,0.8743027410221287,9853,3080,0.12564761555093215,24513,train
24,0.23884632717440288,0.13561924257932445,0,2,2,0.9239907288891964,0,14697,7275,22,1745.png,0.8587200442383986,0,0.9483397716298358,0.900860731486853,17002,6571,0.1791879141555998,36671,train
32,0.21641184338202513,0.12133509777973828,0,13,13,0.9110042319816902,0,20966,12008,19,1748.png,0.8365544281585978,0,0.933575620792468,0.8894985110812449,20051,8870,0.23047940756138754,38485,train
28,0.2271191085129704,0.1281073701022695,0,9,9,0.9267299162264755,0,17813,13341,19,1750.png,0.8634638477653019,0,0.936580449798204,0.9170844330247215,22512,10967,0.24738337995127674,44332,train
24,0.23998210201849457,0.13635208044970482,0,5,5,0.926731304132118,0,18355,9409,19,1751.png,0.8634662575178633,0,0.9491388909910592,0.9053573270083531,20240,8492,0.21044284192005552,40353,train
29,0.42460281434407626,0.26952112026738895,0,5,5,0.9390136030027014,0,4478,3175,24,1753.png,0.8850383055430374,0,0.9488661985440958,0.9293635144727502,7169,3175,0.13393798776629404,23705,train
23,0.28583106267029973,0.1667461452869178,0,2,2,0.9227851183534327,0,14632,9468,21,1754.png,0.8566397791895686,0,0.9383095728322344,0.9077660110943016,16914,8040,0.21635003498197083,37162,train
24,0.260732386802269,0.14990929792736116,0,1,1,0.911890205864005,0,12121,5534,23,1756.png,0.8380498096592212,0,0.9428860404152992,0.8828673862834723,13679,5123,0.16414610701698173,31210,train
26,0.31404692160920156,0.18627263453200715,0,2,2,0.943490829558643,0,12403,6148,24,1758.png,0.8930266352203071,0,0.9618169848584596,0.9258499781788616,15237,5907,0.15188213514347423,38892,train
25,0.37982436951154724,0.23443407144510456,0,0,0,0.9404404612072343,0,7821,5098,25,1762.png,0.8875767965609064,0,0.9523965151783963,0.9287808698186056,11715,4868,0.14479476502082095,33620,train
27,0.2617130307467057,0.1505580122130975,0,1,1,0.9134102540706885,0,13773,7105,26,1763.png,0.840621087666799,0,0.9393890277505268,0.8888296970724265,15305,6174,0.18016282937932243,34269,train
38,0.30251338354051355,0.17821252939918752,0,19,19,0.9349066667587284,0,11078,7777,19,1765.png,0.8777697104850316,0,0.9456837547143456,0.9243724442077812,14489,6608,0.19614128821608787,33690,train
23,0.3823157894736842,0.23633524206142634,1,-1,1,0.8666614366779112,1,3855,1244,24,1772.png,0.7646977388094139,0,0.9301712040415381,0.8112699500636443,4270,1244,0.08795248868778281,14144,train
26,0.3290530238861596,0.19692607161685388,0,2,2,0.9238345714974276,0,11366,3172,24,1775.png,0.8584503339629622,0,0.9652726078388438,0.8858078646492655,11609,3123,0.10215229621876226,30572,train
