config_id,decision_pass,family,max_action_frac,max_cut_area,max_cut_fill,max_max_dist_in,max_mean_dist_in,max_ring_fg_frac,mean_cut_area,mean_cut_gt_fg_frac,mean_cut_gt_gap_frac,mean_delta_boundary_f1,mean_delta_boundary_iou,mean_delta_component_count_mae,mean_delta_dice,mean_delta_gap_region_fp_rate,mean_delta_iou,mean_delta_recall,min_bg_channel_proxy,min_border_contacts,min_cut_bg_frac_after,min_ring_bg_frac,min_seam_prob_p90,min_slenderness,risk,risk_rate,safe,safe_rate,selected,selected_images
951,0.0,any,0.15,4.0,0.1,3.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1011,0.0,any,0.15,4.0,0.05,4.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1023,0.0,any,0.15,4.0,0.1,4.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1083,0.0,any,0.15,4.0,0.05,2.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1095,0.0,any,0.15,4.0,0.1,2.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1155,0.0,any,0.15,4.0,0.05,3.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1167,0.0,any,0.15,4.0,0.1,3.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1227,0.0,any,0.15,4.0,0.05,4.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1239,0.0,any,0.15,4.0,0.1,4.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5835,0.0,bg_seed,0.15,4.0,0.05,2.0,1.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5847,0.0,bg_seed,0.15,4.0,0.1,2.0,1.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5907,0.0,bg_seed,0.15,4.0,0.05,3.0,1.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5919,0.0,bg_seed,0.15,4.0,0.1,3.0,1.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5979,0.0,bg_seed,0.15,4.0,0.05,4.0,1.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5991,0.0,bg_seed,0.15,4.0,0.1,4.0,1.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6051,0.0,bg_seed,0.15,4.0,0.05,2.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6063,0.0,bg_seed,0.15,4.0,0.1,2.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6123,0.0,bg_seed,0.15,4.0,0.05,3.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6135,0.0,bg_seed,0.15,4.0,0.1,3.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6195,0.0,bg_seed,0.15,4.0,0.05,4.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6207,0.0,bg_seed,0.15,4.0,0.1,4.0,1.75,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6267,0.0,bg_seed,0.15,4.0,0.05,2.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6279,0.0,bg_seed,0.15,4.0,0.1,2.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6339,0.0,bg_seed,0.15,4.0,0.05,3.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6351,0.0,bg_seed,0.15,4.0,0.1,3.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6411,0.0,bg_seed,0.15,4.0,0.05,4.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6423,0.0,bg_seed,0.15,4.0,0.1,4.0,2.25,0.8,3.5,0.4305555555555555,0.5694444444444444,0.0001751240099145309,0.00013981913788222353,0.0,9.178658829323005e-06,-9.537372618812281e-05,1.5094404985723417e-05,-2.9789891388243284e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
652,0.0,any,0.25,4.0,0.05,2.0,1.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
724,0.0,any,0.25,4.0,0.05,3.0,1.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
796,0.0,any,0.25,4.0,0.05,4.0,1.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
868,0.0,any,0.25,4.0,0.05,2.0,1.75,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
940,0.0,any,0.25,4.0,0.05,3.0,1.75,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1012,0.0,any,0.25,4.0,0.05,4.0,1.75,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1084,0.0,any,0.25,4.0,0.05,2.0,2.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1156,0.0,any,0.25,4.0,0.05,3.0,2.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
1228,0.0,any,0.25,4.0,0.05,4.0,2.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5836,0.0,bg_seed,0.25,4.0,0.05,2.0,1.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5908,0.0,bg_seed,0.25,4.0,0.05,3.0,1.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
5980,0.0,bg_seed,0.25,4.0,0.05,4.0,1.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6052,0.0,bg_seed,0.25,4.0,0.05,2.0,1.75,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6124,0.0,bg_seed,0.25,4.0,0.05,3.0,1.75,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6196,0.0,bg_seed,0.25,4.0,0.05,4.0,1.75,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6268,0.0,bg_seed,0.25,4.0,0.05,2.0,2.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6340,0.0,bg_seed,0.25,4.0,0.05,3.0,2.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
6412,0.0,bg_seed,0.25,4.0,0.05,4.0,2.25,0.8,3.6666666666666665,0.4583333333333333,0.5416666666666666,0.00017193237042247475,0.00013745149609659577,0.0,6.927632218341658e-06,-9.537372618812281e-05,1.136116722327829e-05,-3.363252774420585e-05,1.0,4.0,0.2,0.2,0.3,2.0,4,0.6666666666666666,2,0.3333333333333333,6,6
3,0.0,any,0.15,4.0,0.05,2.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
15,0.0,any,0.15,4.0,0.1,2.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
75,0.0,any,0.15,4.0,0.05,3.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
87,0.0,any,0.15,4.0,0.1,3.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
147,0.0,any,0.15,4.0,0.05,4.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
159,0.0,any,0.15,4.0,0.1,4.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
219,0.0,any,0.15,4.0,0.05,2.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
231,0.0,any,0.15,4.0,0.1,2.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
291,0.0,any,0.15,4.0,0.05,3.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
303,0.0,any,0.15,4.0,0.1,3.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
363,0.0,any,0.15,4.0,0.05,4.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
375,0.0,any,0.15,4.0,0.1,4.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
435,0.0,any,0.15,4.0,0.05,2.0,2.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
447,0.0,any,0.15,4.0,0.1,2.0,2.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
507,0.0,any,0.15,4.0,0.05,3.0,2.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
519,0.0,any,0.15,4.0,0.1,3.0,2.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
579,0.0,any,0.15,4.0,0.05,4.0,2.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
591,0.0,any,0.15,4.0,0.1,4.0,2.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5187,0.0,bg_seed,0.15,4.0,0.05,2.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5199,0.0,bg_seed,0.15,4.0,0.1,2.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5259,0.0,bg_seed,0.15,4.0,0.05,3.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5271,0.0,bg_seed,0.15,4.0,0.1,3.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5331,0.0,bg_seed,0.15,4.0,0.05,4.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5343,0.0,bg_seed,0.15,4.0,0.1,4.0,1.25,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5403,0.0,bg_seed,0.15,4.0,0.05,2.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5415,0.0,bg_seed,0.15,4.0,0.1,2.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5475,0.0,bg_seed,0.15,4.0,0.05,3.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5487,0.0,bg_seed,0.15,4.0,0.1,3.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5547,0.0,bg_seed,0.15,4.0,0.05,4.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
5559,0.0,bg_seed,0.15,4.0,0.1,4.0,1.75,0.8,3.5714285714285716,0.5119047619047619,0.4880952380952381,0.00016770476136791977,0.00013443071108569713,0.0,-4.5340844859108135e-06,-8.174890816124813e-05,-7.820023857875644e-06,-4.7756661757032095e-05,1.0,2.0,0.2,0.2,0.3,2.0,5,0.7142857142857143,2,0.2857142857142857,7,7
